,class_0,class_1,r_dtw_10,r_dtw_100,r_dtw_20,r_dtw_30,r_dtw_40,r_dtw_5,r_dtw_50,r_lsmash,r_smash,t_dtw_10,t_dtw_100,t_dtw_20,t_dtw_30,t_dtw_40,t_dtw_5,t_dtw_50,t_lsmash,t_smash
83,37,19,0.5529754006328468,0.27228809837505485,0.3669624870692002,0.3101879761056612,0.2860278783887608,0.7709493193491612,0.27629556433904257,0.43896751789453026,0.7838140879102171,0.5738141536712646,4.074363946914673,0.9389111995697021,1.384584903717041,1.8272089958190918,0.2947108745574951,2.156740188598633,0.036440134048461914,1.0314538478851318
84,3,54,0.8467946396233249,0.6551486784140969,0.7359571097843305,0.6771569542605681,0.6558654634946678,0.9227790560637522,0.6548830811554334,0.6824303211384347,0.7136162547050992,0.5873301029205322,4.069800853729248,1.0009660720825195,1.4807798862457275,1.896543025970459,0.3652617931365967,2.3851819038391113,0.040791988372802734,1.1006357669830322
85,36,47,0.480333268746367,0.23622961579239662,0.30692819685357,0.2546060269547221,0.24031907911344474,0.6758134490238612,0.23693643661331854,0.40751498929876195,0.3306998088015915,0.6017038822174072,3.959035873413086,0.9860858917236328,1.4676599502563477,1.7635629177093506,0.357450008392334,2.2246270179748535,0.040615081787109375,1.038470983505249
86,26,78,0.18392395261865932,0.08262768817204301,0.11261314211825554,0.09400201612903226,0.08692876344086022,0.3127601168865669,0.08410618279569894,0.13299755659818338,0.23449937024004391,0.538322925567627,4.466478109359741,0.997891902923584,1.448570966720581,1.808276891708374,0.3390688896179199,2.3227100372314453,0.03771686553955078,0.9052309989929199
87,13,15,0.8725999175937371,0.6892125757138736,0.7930180737806387,0.7321775312066575,0.7066322876378742,0.8816931982633864,0.6948688382819256,0.7606580961900793,0.38876307742404365,0.578394889831543,4.080106019973755,1.1227989196777344,1.4151508808135986,2.018885850906372,0.3526780605316162,2.15814208984375,0.042027950286865234,1.080786943435669
88,14,77,0.7185584092792046,0.33564556962025316,0.5130212179392508,0.41514176553388293,0.3735725113693784,0.8529092053321128,0.3544355042760994,0.3403916170180021,0.8651629805703775,0.5687921047210693,3.960515022277832,1.0015361309051514,1.3029899597167969,1.7844460010528564,0.35301899909973145,2.250547170639038,0.04208779335021973,1.2523431777954102
89,57,94,0.9338926174496643,0.9679389312977098,0.9677241885200806,0.9756819623599069,0.9728260869565217,0.9712705098384359,0.9688113413304252,0.9104830033833642,0.9190907787340824,0.5999650955200195,4.44928503036499,0.929049015045166,1.5346331596374512,1.751404047012329,0.3562510013580322,2.359576940536499,0.043166160583496094,1.071897029876709
90,12,25,0.5872013346839063,0.35799840298110197,0.43581213307240707,0.3839575737487571,0.3637512470901231,0.7689655172413793,0.35839765770561616,0.28541422298781327,0.41874148135441575,0.5999119281768799,4.203962087631226,0.9944500923156738,1.3902430534362793,1.7773010730743408,0.36413002014160156,2.1829440593719482,0.043087005615234375,1.0541081428527832
91,34,72,0.8925326370757181,0.8284888662247152,0.8402023508406486,0.8326983601126388,0.8302495331862163,0.9247943595769683,0.8288288288288287,0.7449428495060124,1.020805811130971,0.5622639656066895,4.353241920471191,1.1177501678466797,1.4581210613250732,1.8069250583648682,0.36713719367980957,2.540602922439575,0.039067983627319336,1.225383996963501
92,99,86,0.8733223018937304,0.7189042841216754,0.781051797040169,0.7285115303983228,0.7190782254271829,0.8876246966837422,0.7184419713831479,0.7266806643292589,0.38631096707820617,0.633620023727417,4.207871198654175,1.065436840057373,1.3711118698120117,1.873629093170166,0.3277299404144287,2.2117388248443604,0.04130196571350098,1.039384126663208
93,46,26,0.20867539383181716,0.08953191171806496,0.1271404588696139,0.10380403350683756,0.09537135501203335,0.366650640475291,0.09139754855319863,0.12788569715609635,0.2739368392505882,0.5712430477142334,4.315053939819336,1.0172109603881836,1.3863439559936523,1.7492809295654297,0.3665158748626709,2.052358865737915,0.037611961364746094,1.0957660675048828
94,34,14,0.8521422888964655,0.7111226431413251,0.757707879165369,0.7214782166468893,0.7118468701500259,0.923050638966719,0.7111226431413251,0.661084045712146,0.988685174093079,0.6299839019775391,4.255921840667725,1.1191630363464355,1.5252301692962646,1.8770630359649658,0.3636949062347412,2.2094390392303467,0.04298710823059082,1.1027450561523438
95,51,15,0.3479135825314582,0.12925957088767354,0.2070561612836865,0.1628982931228272,0.14489024262157335,0.5096514075712705,0.13683435840824262,0.23712750688576023,0.39342536213368046,0.5397229194641113,3.8230278491973877,1.0423030853271484,1.3696978092193604,1.781459093093872,0.34508490562438965,2.183379888534546,0.0392148494720459,0.9443337917327881
96,95,54,0.9645879732739421,0.9752772643253234,0.9784198323524166,0.9784510347770429,0.9708627361711814,0.9558823529411765,0.9743885556068297,0.8108690331235825,0.9120109059005311,0.602715015411377,4.036491870880127,0.981673002243042,1.4418070316314697,1.8958909511566162,0.35650205612182617,2.2087488174438477,0.04098391532897949,1.2339189052581787
97,59,72,0.30735431183702455,0.13937142045723483,0.20401495028325614,0.1679582289845485,0.1520675225193276,0.4362211580322159,0.14470913865297722,0.2600552357364573,0.2680016280855759,0.5467069149017334,3.969818115234375,0.9546489715576172,1.3792109489440918,1.6974520683288574,0.33917784690856934,2.165634870529175,0.036952972412109375,0.9943389892578125
98,6,69,0.38437362499214284,0.1825471876536672,0.2744217381540534,0.21823956442831216,0.1967318530846919,0.43128654970760233,0.18833453114952528,0.34758697834388397,0.18989355350393433,0.5788860321044922,4.065654993057251,1.0801479816436768,1.5099270343780518,1.790679931640625,0.35097599029541016,2.459944009780884,0.04350686073303223,0.8089070320129395
99,65,42,0.4923558201725617,0.24209129511677285,0.31299004026276755,0.25971337579617837,0.24729299363057325,0.7057762411214251,0.24410828025477707,0.2902250017849676,0.3157885943319294,0.5733180046081543,3.9243850708007812,1.0423541069030762,1.3475091457366943,1.7505640983581543,0.360522985458374,2.0635180473327637,0.03855180740356445,0.9871809482574463
100,90,36,0.45917818740399385,0.23158195316961735,0.2977037187563503,0.2494392104082548,0.23676266623154116,0.5686396117028448,0.23276495064045036,0.3659799445027183,0.2171070528919118,0.5848550796508789,4.257444858551025,0.9463670253753662,1.521407127380371,1.7759819030761719,0.34406518936157227,2.2134969234466553,0.04280686378479004,0.9258160591125488
101,20,91,0.7814985983786651,0.4627137508853587,0.6015110422316932,0.5118916206723532,0.47710965133906014,0.8618566746390292,0.46676110492765355,0.6433071206280191,0.45368105946404746,0.6040430068969727,3.981016159057617,0.9659929275512695,1.4037368297576904,1.7853069305419922,0.3508870601654053,2.1546969413757324,0.04086494445800781,1.0843701362609863
102,34,92,0.27371522276883736,0.1292513188910091,0.16465570458499354,0.1390728476821192,0.13211359299584688,0.4519865964576353,0.13000897968346614,0.18253850392871004,0.2993436689039463,0.5998659133911133,4.145069122314453,0.9654490947723389,1.3860130310058594,1.7907230854034424,0.3466470241546631,2.4649829864501953,0.03730416297912598,1.0368759632110596
103,87,44,0.9345725687880697,0.9549132947976878,0.9484702093397746,0.9558031569173632,0.9538137217324644,0.9463170300530348,0.955684007707129,0.9206948918322374,0.7757919712335182,0.6007599830627441,4.163603067398071,1.0621941089630127,1.4291419982910156,1.8950920104980469,0.35756492614746094,2.224946975708008,0.04139304161071777,1.0994880199432373
104,12,16,0.6239693192713327,0.3487000218483723,0.43912918934402745,0.37369262056943636,0.3536691904484566,0.8083822081424719,0.3491369892942976,0.31840686284020614,0.4710369019452157,0.567471981048584,4.605897903442383,1.0190730094909668,1.4624159336090088,1.739995002746582,0.3653388023376465,2.1262450218200684,0.0435328483581543,1.1194019317626953
105,14,24,0.39755814989751354,0.2041896660935662,0.2556530390738061,0.21640575513528187,0.2069043525472808,0.6323251781930264,0.20428015564202337,0.26678975171730357,0.6066850143789075,0.5089449882507324,4.173094987869263,1.1718559265136719,1.3695580959320068,1.898036003112793,0.31005311012268066,2.236454963684082,0.043096065521240234,1.1759438514709473
106,82,43,0.5456019304000302,0.2161903174735439,0.3366832092638544,0.26992512479201336,0.24139798383737401,0.7936029430549524,0.22868927589367555,0.4182623022158393,0.6514324601873488,0.483414888381958,3.8915419578552246,0.9129729270935059,1.2897059917449951,1.6974139213562012,0.3335909843444824,2.0602710247039795,0.21927499771118164,1.0019900798797607
107,85,43,0.4051500185560536,0.13961578238114639,0.24620437503873088,0.18978558479714946,0.16245928338762217,0.5852240312458857,0.14937018236510624,0.26673521725104576,0.39349418469637926,0.5554471015930176,3.909649133682251,0.9412200450897217,1.220961093902588,1.800766944885254,0.33043503761291504,1.9803249835968018,0.04076695442199707,1.0358660221099854
108,34,39,0.22754455327518727,0.09465080791822571,0.14210526315789473,0.11486853655477991,0.10449196296064046,0.34680169121658483,0.09906143523066953,0.19564751711221579,0.23923816415019722,0.6244039535522461,4.02921199798584,0.9004859924316406,1.4136648178100586,1.6359429359436035,0.3403129577636719,1.9743471145629883,0.042260169982910156,0.9447050094604492
109,17,100,0.7382881296231067,0.5240866472680246,0.5854900737969027,0.5378196212688564,0.5250188313784568,0.868562962962963,0.5240301724137931,0.623089788498496,0.9284374223434748,0.5719079971313477,4.107546091079712,0.9917969703674316,1.4918549060821533,1.8905329704284668,0.37943291664123535,2.158769130706787,0.03806281089782715,0.9999861717224121
110,54,47,0.6605451382176686,0.35191297824456114,0.46901481099403136,0.38781163434903043,0.358985898589859,0.8101568397215466,0.3529632408102025,0.5898271775650462,0.4886012339599215,0.5367751121520996,4.09617018699646,0.9413790702819824,1.3947339057922363,1.7893610000610352,0.34633302688598633,2.271214008331299,0.038172006607055664,1.0926461219787598
111,13,98,0.7979556617549449,0.49609609609609606,0.6270336821739513,0.5410351730054332,0.507286333202048,0.88182109137462,0.5000998203234178,0.30211549972237234,0.9990714656790357,0.561352014541626,4.283797979354858,0.9472301006317139,1.3627610206604004,1.8815829753875732,0.35346102714538574,2.0661799907684326,0.04426407814025879,0.9492638111114502
112,45,79,0.22866323907455016,0.07936478070257963,0.12974475517908457,0.10146917737353975,0.08916442454232441,0.40553218482905984,0.08403108359832163,0.17421357151312172,0.42356853998328303,0.5415980815887451,3.8242099285125732,0.9541351795196533,1.3185009956359863,1.7050700187683105,0.39702296257019043,2.065701961517334,0.09404110908508301,1.3570609092712402
113,91,100,0.6802262759804234,0.3707328174783796,0.4900081114962023,0.41386602220376106,0.3823172581134365,0.7548128026455652,0.373767258382643,0.53368285384554,0.25197187786044895,0.5516359806060791,4.120728015899658,0.9859259128570557,1.3689439296722412,1.7336719036102295,0.2909121513366699,2.0759918689727783,0.03960704803466797,1.020078182220459
114,35,89,0.29900069449803224,0.08836065174504981,0.1747960067465925,0.12987197724039828,0.11000745568676495,0.4402017722428452,0.1001548661859362,0.16159696032546306,0.4103599974864721,0.5356287956237793,3.8916749954223633,0.9524400234222412,1.3539259433746338,1.625504970550537,0.33445096015930176,2.191739082336426,0.040843963623046875,0.8065719604492188
115,4,85,0.40751269035532994,0.15994089943669773,0.2744019713907922,0.21308668399327318,0.18598291648743315,0.507089381981647,0.17105587004676348,0.21042112326829604,0.2563866069797761,0.5567259788513184,3.7498550415039062,0.943134069442749,1.3025970458984375,1.760819911956787,0.33574485778808594,2.0226027965545654,0.045005083084106445,0.886430025100708
116,50,25,0.8560451238453363,0.7761872909698997,0.8144894466628637,0.7899618805590851,0.7787610619469026,0.8466283870355431,0.7757907380221541,0.6396821206005597,0.3004914404339037,0.5732231140136719,3.922869920730591,0.9790680408477783,1.4859459400177002,1.8898730278015137,0.38156795501708984,2.1872498989105225,0.04050612449645996,1.21248197555542
117,24,77,0.9019703472493172,0.8952047076499311,0.9202699325168708,0.9179663131628197,0.9200463499420626,0.916590178981184,0.9174792784007801,0.3138734488095924,0.9626588854135374,0.5783441066741943,3.792495012283325,1.0313150882720947,1.3641979694366455,1.6877081394195557,0.2910120487213135,2.0005078315734863,0.041364192962646484,1.265496015548706
118,21,23,0.24271713644721085,0.09752434695549285,0.16952203468795662,0.13373873673931377,0.11846987653765716,0.3044029868780358,0.10961973743775463,0.13163460348303826,0.2209916068679128,0.5623960494995117,3.852510929107666,0.8328020572662354,1.2734270095825195,1.659364938735962,0.3279998302459717,2.007982015609741,0.03919696807861328,0.833838939666748
119,66,16,0.7489645651173493,0.47365702479338845,0.5704921240583113,0.4976972674240098,0.47811725846407926,0.786776789852935,0.47365702479338845,0.6466587212755893,0.23233809586131007,0.624100923538208,4.260948896408081,0.9888529777526855,1.283560037612915,1.819796085357666,0.33222413063049316,2.12469220161438,0.04167509078979492,1.0234692096710205
120,55,48,0.3263862660944206,0.1718119416370598,0.2107041864956204,0.18231987031352392,0.17415749715428927,0.5577054687986064,0.17222586319892383,0.1824096115559113,0.7276284623621054,0.5674550533294678,4.112908124923706,0.9017510414123535,1.4375150203704834,1.884963035583496,0.35725998878479004,2.371523857116699,0.038871049880981445,1.3356950283050537
121,48,22,0.2781399023674483,0.1381787330316742,0.17191742081447964,0.14720022624434387,0.1400735294117647,0.5123559793404847,0.13851809954751132,0.145619315056725,0.9615633599514741,0.4875450134277344,3.847320079803467,0.952103853225708,1.3821370601654053,1.6782851219177246,0.3343539237976074,2.222898006439209,0.039784908294677734,1.2623159885406494
122,6,3,0.6604752594375093,0.4159204871060172,0.5040841153979839,0.4383841978823739,0.4196204797708557,0.7739237392373923,0.4160100286532951,0.5937533673460209,0.2554997111502189,0.5738439559936523,3.9366109371185303,0.9620480537414551,1.4160089492797852,1.8193330764770508,0.3221430778503418,2.042747974395752,0.04057908058166504,1.0739450454711914
123,5,52,0.2707610004959966,0.09979165324226216,0.16583971413986728,0.1295208720635457,0.11524527980224182,0.3833895481421802,0.10806648270551242,0.1349985860926672,0.3153079259832798,0.5987050533294678,3.9205141067504883,1.0426020622253418,1.3137598037719727,1.7918460369110107,0.33314013481140137,2.153830051422119,0.04505610466003418,0.916161060333252
124,93,20,0.9320709347760746,0.8819168173598553,0.8975391498881432,0.888246300391223,0.8854500177872643,0.9499532015636184,0.8841991341991342,0.936514975789905,0.7213402891805984,0.6510379314422607,3.8492939472198486,1.0049281120300293,1.2930471897125244,1.7964370250701904,0.2934579849243164,2.2353360652923584,0.04040884971618652,1.0151989459991455
125,18,74,0.9041650745128009,0.7746603662138215,0.8324947846361517,0.7940101237345331,0.7799503866919597,0.8362823178626074,0.7767119244391971,0.5198698354270384,0.29843052816866367,0.4979839324951172,3.9200079441070557,1.1138510704040527,1.5423250198364258,1.830617904663086,0.34978199005126953,2.1499650478363037,0.04082489013671875,1.1402380466461182
126,16,71,0.6165755919854281,0.3502021368755414,0.42565266742338254,0.3680350851966353,0.3527629490693983,0.7936258396455623,0.35034652035807107,0.4222546522855419,0.3890958412454386,0.5890638828277588,3.8811659812927246,0.9780189990997314,1.3635518550872803,1.8514699935913086,0.36999011039733887,2.1116390228271484,0.039746999740600586,1.3708410263061523
127,31,12,0.8993700909868575,0.6897684839432412,0.8184022305734029,0.7505211952744962,0.7084484513596045,0.9119712035354076,0.693438242280285,0.3441450040732434,0.711277700004673,0.5650570392608643,3.9812960624694824,0.978748083114624,1.3437459468841553,1.7142529487609863,0.3462038040161133,2.161756992340088,0.04127311706542969,1.0442099571228027
128,43,86,0.6908505540581013,0.3838840686726971,0.5062672237532225,0.427026035936927,0.3937828613596531,0.8125709421112373,0.3854532028798228,0.5649308757592743,0.3439438720543918,0.4990241527557373,3.920849084854126,1.0934488773345947,1.3800499439239502,1.795989990234375,0.34781789779663086,2.3014650344848633,0.03960704803466797,1.065364122390747
129,6,14,0.3531545880895496,0.18245268668068543,0.23331245526127417,0.19506957183123796,0.1847344637823811,0.5720837026475009,0.18249742740816965,0.28566922528195626,0.3181479195010695,0.5018830299377441,3.811594009399414,0.9877200126647949,1.3055031299591064,1.7811970710754395,0.29390406608581543,2.189948081970215,0.04084205627441406,1.0377240180969238
130,25,18,0.9676369018253577,0.9808157943751162,0.9584780311037294,0.9719199719199719,0.9795278495020288,0.9618157242622212,0.980633147113594,0.8358977203750659,0.7242000050124103,0.5667240619659424,4.337931156158447,1.0101468563079834,1.357663869857788,1.859834909439087,0.3079051971435547,2.3020920753479004,0.042366981506347656,1.100451946258545
131,98,51,0.5714186611168921,0.21430675362928675,0.3582625734813847,0.27692371960898987,0.24080758898589658,0.7331291234684261,0.22685224119081657,0.21032326588855824,0.6743496800324101,0.54050612449646,3.926097869873047,1.0105860233306885,1.2495942115783691,1.715487003326416,0.3372828960418701,2.1323068141937256,0.03626704216003418,0.9255540370941162
132,69,56,0.3481477594710883,0.15165568302009602,0.21849945828819067,0.17771329391983512,0.16244948878583246,0.5238041490778572,0.1560491416483606,0.28091301681745795,0.3658770059362257,0.565863847732544,3.712315082550049,1.0406599044799805,1.3117220401763916,1.7349951267242432,0.28302693367004395,1.9514830112457275,0.03839707374572754,0.8848159313201904
133,51,9,0.38655889257278375,0.15569868384206106,0.24134160675723695,0.19274559474431424,0.17256995890525842,0.541795836008438,0.16369588941433247,0.26062072254299207,0.4040476881800008,0.5737481117248535,3.914027214050293,1.0273079872131348,1.352837085723877,1.6716201305389404,0.35070109367370605,2.1699271202087402,0.039572954177856445,1.0464510917663574
134,65,18,0.7009104595311492,0.3840020576131687,0.4910144440712126,0.4154935585700879,0.3931140801644399,0.8643033493268738,0.38719355391736665,0.41774684688150665,0.9663540478686937,0.5937161445617676,4.311698913574219,1.0337250232696533,1.2768220901489258,1.7808830738067627,0.35492801666259766,2.1425728797912598,0.04047107696533203,1.1408779621124268
135,49,73,0.776943531988112,0.5199956531188872,0.6166274670211678,0.5497264242034116,0.5274463007159905,0.8691209342639479,0.521077792264233,0.7255716738153919,0.46144227366850776,0.5603599548339844,4.336124897003174,0.9432318210601807,1.5062408447265625,1.724025011062622,0.34972095489501953,2.3363401889801025,0.039942026138305664,1.0564320087432861
136,79,46,0.5587454853689099,0.29091281491090326,0.5210662623965637,0.4079301075268817,0.3465804695474651,0.4646843650407398,0.31445725591867363,0.30990670075928056,0.2081218972572872,0.578808069229126,3.79890513420105,0.9780168533325195,1.4036788940429688,1.7563838958740234,0.3161449432373047,2.087399959564209,0.042389869689941406,0.8010210990905762
137,65,21,0.32545338918006184,0.11145758375309826,0.2063043752364141,0.15894695686172292,0.13836577517539694,0.46096525431071833,0.12671460030245948,0.1691160660415355,0.3114706731464105,0.5521879196166992,4.17887806892395,0.9408478736877441,1.2822530269622803,1.6946418285369873,0.342756986618042,2.069105863571167,0.036231040954589844,0.8750860691070557
138,36,43,0.6114281965492357,0.32191323692992213,0.41633786351015634,0.3530500444181226,0.3294771968854282,0.7785928344590061,0.3233222098628105,0.5037902530990737,0.3528104486577161,0.6735780239105225,4.295622825622559,0.991361141204834,1.413266897201538,1.8743879795074463,0.3646249771118164,2.4468350410461426,0.035491943359375,1.0057129859924316
139,77,43,0.87953472851218,0.8031700969955051,0.8783208925274902,0.858759305210918,0.8325870918423064,0.8972463808385895,0.8219272144655527,0.30293617843736237,0.9589516519595388,0.5766410827636719,4.393836975097656,0.9874598979949951,1.5730149745941162,1.769564151763916,0.34937095642089844,2.1181209087371826,0.038423776626586914,1.1181108951568604
140,4,10,0.9452687910484067,0.8946991404011461,0.9360296061326989,0.916227018385292,0.9024222642157705,0.9609064175748141,0.8941238750661726,0.5788133524832713,0.7766735359101581,0.5066928863525391,4.36246395111084,1.0870299339294434,1.3984057903289795,1.8024370670318604,0.3451828956604004,2.156601905822754,0.03898811340332031,1.0650548934936523
141,24,12,0.7427037653107516,0.4970491147344203,0.5946837590724857,0.5287107258938245,0.5054846429996012,0.8515028359608772,0.49765023497650235,0.3947081227808351,0.45883448087484385,0.6000950336456299,4.126646041870117,1.0414149761199951,1.3763189315795898,1.775162935256958,0.3546481132507324,2.231121063232422,0.03523898124694824,1.0859239101409912
142,97,67,0.8795238095238096,0.7061414874319772,0.7985977609408572,0.7515333583677557,0.7211427100759233,0.8642350557244176,0.7120466321243523,0.4230933467114501,0.39881938378362575,0.5077707767486572,4.2619428634643555,1.0385138988494873,1.4340720176696777,1.8402659893035889,0.3742489814758301,2.144335985183716,0.04528999328613281,1.0107629299163818
143,13,58,0.9020379805465494,0.7362892223738062,0.8210107893242476,0.7692506126660648,0.75074143974117,0.9111072071676403,0.7418871011726207,0.8044184722558915,0.4972474879234027,0.5602779388427734,4.1011340618133545,1.0204460620880127,1.4309020042419434,1.710062026977539,0.3600349426269531,2.3478739261627197,0.035562992095947266,1.0609920024871826
144,4,14,0.4388789017813368,0.20558706154169293,0.28254394428829127,0.23109226052996262,0.2152068893089687,0.6783771915008614,0.2084856122663306,0.2071803621963669,0.6689340340749734,0.6003930568695068,4.082709074020386,0.9782838821411133,1.33125901222229,1.746302843093872,0.32709503173828125,2.1934869289398193,0.04081392288208008,1.1899750232696533
145,66,47,0.8894412067192321,0.7953059513830678,0.866464757709251,0.8122845502977123,0.794228562059354,0.769071855162829,0.7929309769923308,0.8909775701902702,0.2321953448884053,0.5953128337860107,3.8601770401000977,1.0317611694335938,1.582643985748291,1.8176300525665283,0.34975290298461914,2.142364978790283,0.040702104568481445,1.083178997039795
146,32,76,0.9454308822162311,0.9831985065339142,0.9666766288105201,0.9859257905318953,0.9843378271213323,0.9313117390305538,0.9885033873947855,0.9487629866152739,0.47016027433677227,0.5870838165283203,3.8013219833374023,0.8986170291900635,1.4941208362579346,1.7342321872711182,0.3334970474243164,2.1907598972320557,0.03760099411010742,0.960421085357666
147,81,89,0.2602698348771647,0.08103345872104534,0.1473642771445711,0.11218078833922945,0.0976859730454003,0.40671940646648025,0.09046363350125945,0.2193971838688536,0.40899423509605776,0.5667579174041748,3.681706190109253,0.9715139865875244,1.2929539680480957,1.6762628555297852,0.37396717071533203,2.1079049110412598,0.04107189178466797,0.8699841499328613
148,8,59,0.5354059886700837,0.4423413150893197,0.5695099818511796,0.49428474805546163,0.45879843583362956,0.4016717740659214,0.44547189197123144,0.34308548899292096,0.1968630282375658,0.5238499641418457,3.7409231662750244,0.958428144454956,1.3705899715423584,1.7289791107177734,0.32520604133605957,1.9805428981781006,0.04179191589355469,0.7354221343994141
149,10,66,0.9150214592274678,0.7435853575094081,0.8123050751346753,0.7713449341356318,0.7523372429032805,0.9258422551812199,0.7436730506155951,0.8916220266542081,0.675377011732121,0.5292119979858398,3.980131149291992,0.9635269641876221,1.4575660228729248,1.7379310131072998,0.34940218925476074,2.3031539916992188,0.043588876724243164,1.0823798179626465
150,83,42,0.30283869231804117,0.14046958522227485,0.17802287028892347,0.14689762500845793,0.14128154814263483,0.5549235052842729,0.1405034170106232,0.23026399735741365,0.5775838922086436,0.4895920753479004,3.890615940093994,0.8861839771270752,1.2620289325714111,1.796731948852539,0.3778688907623291,2.1873011589050293,0.03410196304321289,1.0824639797210693
151,2,1,0.9224084419615146,0.8441725692208628,0.8519505233111323,0.8456333262846267,0.845230439442658,0.9416217690786334,0.8441725692208628,0.3548883226587675,0.6561739807951849,0.6567971706390381,4.178829908370972,0.9865188598632812,1.5529100894927979,1.9774870872497559,0.3585820198059082,2.237758159637451,0.040817975997924805,1.113858938217163
152,65,29,0.39751969914040114,0.1917820699708455,0.24566118525941785,0.2068604227405248,0.19629190962099127,0.6317554975773388,0.1935131195335277,0.2793426964789467,0.4188310015911641,0.5723869800567627,3.930699110031128,0.9498379230499268,1.632124900817871,1.9097900390625,0.3242940902709961,2.4661970138549805,0.05041694641113281,0.9486618041992188
153,47,78,0.6269694393037564,0.29466204919990446,0.43673182722696946,0.3499821619693186,0.3136073495197757,0.7569853639992397,0.3005970149253731,0.48421794552482694,0.3916220489765508,0.5749349594116211,3.7474050521850586,0.8904280662536621,1.3724908828735352,1.7830450534820557,0.33461904525756836,2.4904701709747314,0.03951716423034668,0.9915640354156494
154,30,53,0.6102019331993492,0.34594762607817237,0.541103765449842,0.4457712199574079,0.39381761978361673,0.4796251684292189,0.3695854680950163,0.3770812497879972,0.17353326873493,0.5746409893035889,3.9159860610961914,1.066545009613037,1.3059418201446533,1.8163819313049316,0.33216094970703125,2.3475828170776367,0.03995084762573242,0.8584311008453369
155,65,9,0.7161106650120447,0.41298114519072027,0.5168138586956522,0.4433399602385686,0.42204861111111114,0.848729792147806,0.41610213652944245,0.49289630576257615,0.47639758558643036,0.5676770210266113,4.057003974914551,0.967048168182373,1.461487054824829,1.706968069076538,0.336076021194458,2.1310689449310303,0.04428601264953613,0.9991440773010254
156,55,45,0.9625346343814,0.977342718873735,0.9698211624441131,0.9757291888439429,0.9756418696510862,0.9638392257023793,0.977342718873735,0.871358581134147,0.7226870253269173,0.5780549049377441,3.8930559158325195,0.9265098571777344,1.3720660209655762,1.7870769500732422,0.3619201183319092,2.535632848739624,0.041409969329833984,1.0900812149047852
157,14,86,0.5349710221285564,0.2821254675040576,0.3624833578585943,0.3008325102299986,0.2849481335121022,0.747332045939628,0.2821254675040576,0.370303009097347,0.5949703606504443,0.5125429630279541,4.271369934082031,1.045166015625,1.4976730346679688,1.800889015197754,0.3472299575805664,2.1854100227355957,0.04310321807861328,0.9699769020080566
158,66,60,0.8721448721448721,0.6905547226386807,0.7668670674682697,0.7133674214755296,0.695360286438908,0.8971536633855405,0.690936329588015,0.8620737475144803,0.37834638767392725,0.701833963394165,4.1126627922058105,1.0297420024871826,1.489347219467163,1.7291820049285889,0.3566920757293701,2.2798280715942383,0.03906106948852539,1.0445568561553955
159,78,24,0.44977854515426763,0.19884471900196557,0.28704,0.23212352115500298,0.2108387821412812,0.62844567333465,0.20245497212082314,0.3817047545754253,0.33497550175245083,0.5744011402130127,3.7387399673461914,0.9876968860626221,1.289262056350708,1.796422004699707,0.34590983390808105,2.0892410278320312,0.034353017807006836,0.9326441287994385
160,45,34,0.8972541075849652,0.8121649103346275,0.8505936675461742,0.8286026200873363,0.8107360265633646,0.9270072992700731,0.8121649103346275,0.6720817597352137,0.883972065106114,0.539417028427124,3.9521188735961914,0.9506638050079346,1.4083280563354492,1.7881460189819336,0.3552830219268799,2.2084169387817383,0.03931117057800293,1.1491169929504395
161,75,38,0.3959641047100944,0.22291401348992973,0.2561107709697169,0.22916568410130644,0.2238573652186218,0.6638645785352373,0.22300834866279895,0.3669807032670882,1.0149579388841996,0.5230238437652588,3.8274641036987305,0.8753409385681152,1.2591989040374756,1.777297019958496,0.2895238399505615,2.1547460556030273,0.036485910415649414,0.9915769100189209
162,15,92,0.3932110807647288,0.17808219178082194,0.23223770917368908,0.19210032349534728,0.18215583689444467,0.5953560556318271,0.1791605096050162,0.24748351616252925,0.32217777977251216,0.5427629947662354,3.85941481590271,1.0051629543304443,1.2911760807037354,1.8517098426818848,0.2906458377838135,2.2222330570220947,0.04015803337097168,1.0078380107879639
163,95,41,0.9547653876448745,0.9224322744104463,0.9335872805564757,0.9294271808311494,0.9194202898550725,0.9515625955599046,0.9217137293086661,0.8106860610067311,0.7523914447826693,0.5748569965362549,4.065593004226685,1.0299780368804932,1.411081075668335,1.8310470581054688,0.28989696502685547,2.2894601821899414,0.0371708869934082,1.1648070812225342
164,43,22,0.31041284562411325,0.14654186167446698,0.18738082856647598,0.1594037094817126,0.14955798231929276,0.5579128440366973,0.14713121858207662,0.1962010352476923,0.6414196643239984,0.5566189289093018,3.7577078342437744,0.9066569805145264,1.3938548564910889,1.6764249801635742,0.33945584297180176,2.0431580543518066,0.04005885124206543,0.9676439762115479
165,8,58,0.44442784583208844,0.21025988520408162,0.2838996506827564,0.22967212461654915,0.21528220663265307,0.5642250814158347,0.21133609693877553,0.3477434402548582,0.2199832045153953,0.5863339900970459,3.791593074798584,0.9409739971160889,1.3811149597167969,1.6823267936706543,0.36708498001098633,2.183079957962036,0.0424802303314209,0.9124610424041748
